CPU_Model,RAM_Capacity_GB,CPU_Freq_MHz,Num_Cores,Total_Threads,Target_Load_Pct,Achieved_Load_Pct,Avg_Power_Watts
Intel Xeon L5420,8.0,2500,8,8,50,50.1,149.0
Intel Xeon L5420,8.0,2500,8,8,40,40.0,140.0
Intel Xeon L5420,8.0,2500,8,8,30,30.1,131.0
Intel Xeon L5420,8.0,2500,8,8,20,19.8,122.0
Intel Xeon L5420,8.0,2500,8,8,10,9.9,111.0
Intel Xeon L5420,8.0,2500,8,8,0,0.0,101.0
Intel Xeon X5675,12.0,3067,12,24,100,99.6,251.0
Intel Xeon X5675,12.0,3067,12,24,90,89.9,234.0
Intel Xeon X5675,12.0,3067,12,24,80,80.0,217.0
Intel Xeon X5675,12.0,3067,12,24,70,70.0,199.0
Intel Xeon X5675,12.0,3067,12,24,60,59.9,182.0
Intel Xeon X5675,12.0,3067,12,24,50,50.1,168.0
Intel Xeon X5675,12.0,3067,12,24,40,39.8,155.0
Intel Xeon X5675,12.0,3067,12,24,30,29.9,143.0
Intel Xeon X5675,12.0,3067,12,24,20,20.0,133.0
Intel Xeon X5675,12.0,3067,12,24,10,9.9,120.0
Intel Xeon X5675,12.0,3067,12,24,0,0.0,80.2
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,100,99.8,915.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,90,90.1,820.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,80,80.1,694.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,70,70.0,583.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,60,60.0,502.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,50,50.0,437.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,40,40.0,383.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,30,30.0,336.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,20,20.0,292.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,10,10.0,245.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,0,0.0,106.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,100,99.5,240.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,90,89.9,203.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,80,79.5,178.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,70,69.9,165.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,60,59.8,154.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,50,50.0,143.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,40,39.9,132.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,30,30.0,123.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,20,19.9,112.0
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,10,10.0,99.6
AMD EPYC 7763 2.45GHz,128.0,2450,64,128,0,0.0,54.0
Intel Xeon E5440,16.0,2833,8,8,100,99.7,276.0
Intel Xeon E5440,16.0,2833,8,8,90,90.3,270.0
Intel Xeon E5440,16.0,2833,8,8,80,80.1,262.0
Intel Xeon E5440,16.0,2833,8,8,70,70.3,253.0
Intel Xeon E5440,16.0,2833,8,8,60,60.1,243.0
Intel Xeon E5440,16.0,2833,8,8,50,49.7,230.0
Intel Xeon E5440,16.0,2833,8,8,40,40.1,217.0
Intel Xeon E5440,16.0,2833,8,8,30,30.2,204.0
Intel Xeon E5440,16.0,2833,8,8,20,20.0,189.0
Intel Xeon E5440,16.0,2833,8,8,10,10.2,173.0
Intel Xeon E5440,16.0,2833,8,8,0,0.0,157.0
Intel Xeon E5-2640,32.0,2500,12,24,100,99.6,255.0
Intel Xeon E5-2640,32.0,2500,12,24,90,90.0,240.0
Intel Xeon E5-2640,32.0,2500,12,24,80,80.0,212.0
Intel Xeon E5-2640,32.0,2500,12,24,70,70.1,198.0
Intel Xeon E5-2640,32.0,2500,12,24,60,60.0,182.0
Intel Xeon E5-2640,32.0,2500,12,24,50,50.1,165.0
Intel Xeon E5-2640,32.0,2500,12,24,40,40.1,147.0
Intel Xeon E5-2640,32.0,2500,12,24,30,30.0,130.0
Intel Xeon E5-2640,32.0,2500,12,24,20,20.0,117.0
Intel Xeon E5-2640,32.0,2500,12,24,10,10.0,105.0
Intel Xeon E5-2640,32.0,2500,12,24,0,0.0,83.5
Intel Xeon Processor 7020,16.0,2660,8,16,100,100.1,833.0
Intel Xeon Processor 7020,16.0,2660,8,16,90,91.0,818.0
Intel Xeon Processor 7020,16.0,2660,8,16,80,80.5,803.0
Intel Xeon Processor 7020,16.0,2660,8,16,70,69.9,787.0
Intel Xeon Processor 7020,16.0,2660,8,16,60,59.1,766.0
Intel Xeon Processor 7020,16.0,2660,8,16,50,49.8,740.0
Intel Xeon Processor 7020,16.0,2660,8,16,40,40.8,705.0
Intel Xeon Processor 7020,16.0,2660,8,16,30,30.0,646.0
Intel Xeon Processor 7020,16.0,2660,8,16,20,19.8,587.0
Intel Xeon Processor 7020,16.0,2660,8,16,10,10.0,551.0
Intel Xeon Processor 7020,16.0,2660,8,16,0,0.0,520.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,100,100.1,273.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,90,91.5,247.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,80,79.9,217.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,70,69.9,191.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,60,60.0,172.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,50,50.0,157.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,40,40.0,142.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,30,30.0,126.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,20,19.9,108.0
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,10,10.0,89.6
Intel Xeon E5-2699 v3 2.30 GHz,64.0,2300,36,72,0,0.0,48.1
Intel Pentium D Processor 930,4.0,3000,2,2,100,99.4,169.0
Intel Pentium D Processor 930,4.0,3000,2,2,90,88.9,164.0
Intel Pentium D Processor 930,4.0,3000,2,2,80,80.0,157.0
Intel Pentium D Processor 930,4.0,3000,2,2,70,69.9,153.0
Intel Pentium D Processor 930,4.0,3000,2,2,60,60.9,147.0
Intel Pentium D Processor 930,4.0,3000,2,2,50,49.9,137.0
Intel Pentium D Processor 930,4.0,3000,2,2,40,39.7,131.0
Intel Pentium D Processor 930,4.0,3000,2,2,30,30.5,125.0
Intel Pentium D Processor 930,4.0,3000,2,2,20,20.1,118.0
Intel Pentium D Processor 930,4.0,3000,2,2,10,10.2,112.0
Intel Pentium D Processor 930,4.0,3000,2,2,0,0.0,105.0
Intel Xeon E5-2665,128.0,2400,16,32,100,99.8,414.0
Intel Xeon E5-2665,128.0,2400,16,32,90,90.1,386.0
Intel Xeon E5-2665,128.0,2400,16,32,80,79.9,325.0
Intel Xeon E5-2665,128.0,2400,16,32,70,70.3,282.0
Intel Xeon E5-2665,128.0,2400,16,32,60,59.9,255.0
Intel Xeon E5-2665,128.0,2400,16,32,50,50.0,229.0
Intel Xeon E5-2665,128.0,2400,16,32,40,40.0,202.0
Intel Xeon E5-2665,128.0,2400,16,32,30,29.9,177.0
Intel Xeon E5-2665,128.0,2400,16,32,20,19.9,156.0
Intel Xeon E5-2665,128.0,2400,16,32,10,10.0,138.0
Intel Xeon E5-2665,128.0,2400,16,32,0,0.0,96.6
Intel Xeon Platinum 8280,192.0,2700,56,112,100,100.0,415.0
Intel Xeon Platinum 8280,192.0,2700,56,112,90,90.1,346.0
Intel Xeon Platinum 8280,192.0,2700,56,112,80,80.0,295.0
Intel Xeon Platinum 8280,192.0,2700,56,112,70,70.0,252.0
Intel Xeon Platinum 8280,192.0,2700,56,112,60,60.0,223.0
Intel Xeon Platinum 8280,192.0,2700,56,112,50,50.0,200.0
Intel Xeon Platinum 8280,192.0,2700,56,112,40,40.0,189.0
Intel Xeon Platinum 8280,192.0,2700,56,112,30,30.0,165.0
Intel Xeon Platinum 8280,192.0,2700,56,112,20,20.1,142.0
Intel Xeon Platinum 8280,192.0,2700,56,112,10,10.0,119.0
Intel Xeon Platinum 8280,192.0,2700,56,112,0,0.0,49.9
Intel Xeon L5430,8.0,2667,8,8,100,99.4,206.0
Intel Xeon L5430,8.0,2667,8,8,90,90.1,199.0
Intel Xeon L5430,8.0,2667,8,8,80,80.2,191.0
Intel Xeon L5430,8.0,2667,8,8,70,69.5,183.0
Intel Xeon L5430,8.0,2667,8,8,60,60.1,176.0
Intel Xeon L5430,8.0,2667,8,8,50,50.1,169.0
Intel Xeon L5430,8.0,2667,8,8,40,40.1,162.0
Intel Xeon L5430,8.0,2667,8,8,30,30.0,155.0
Intel Xeon L5430,8.0,2667,8,8,20,19.9,148.0
Intel Xeon L5430,8.0,2667,8,8,10,10.0,141.0
Intel Xeon L5430,8.0,2667,8,8,0,0.0,135.0
Intel Xeon E5-2640,32.0,2500,12,24,100,99.7,254.0
Intel Xeon E5-2640,32.0,2500,12,24,90,90.0,239.0
Intel Xeon E5-2640,32.0,2500,12,24,80,80.4,212.0
Intel Xeon E5-2640,32.0,2500,12,24,70,70.1,200.0
Intel Xeon E5-2640,32.0,2500,12,24,60,60.0,184.0
Intel Xeon E5-2640,32.0,2500,12,24,50,49.8,165.0
Intel Xeon E5-2640,32.0,2500,12,24,40,40.0,146.0
Intel Xeon E5-2640,32.0,2500,12,24,30,29.9,129.0
Intel Xeon E5-2640,32.0,2500,12,24,20,19.9,117.0
Intel Xeon E5-2640,32.0,2500,12,24,10,10.0,107.0
Intel Xeon E5-2640,32.0,2500,12,24,0,0.0,81.9
Intel Xeon X3360,4.0,2833,4,4,100,100.0,126.0
Intel Xeon X3360,4.0,2833,4,4,90,89.5,123.0
Intel Xeon X3360,4.0,2833,4,4,80,79.5,119.0
Intel Xeon X3360,4.0,2833,4,4,70,70.2,114.0
Intel Xeon X3360,4.0,2833,4,4,60,59.4,108.0
Intel Xeon X3360,4.0,2833,4,4,50,49.8,102.0
Intel Xeon X3360,4.0,2833,4,4,40,40.0,95.6
Intel Xeon X3360,4.0,2833,4,4,30,30.2,89.2
Intel Xeon X3360,4.0,2833,4,4,20,20.1,83.4
Intel Xeon X3360,4.0,2833,4,4,10,10.1,77.9
Intel Xeon X3360,4.0,2833,4,4,0,0.0,71.7
Intel Xeon processor 5160,8.0,3000,4,4,100,99.5,291.0
Intel Xeon processor 5160,8.0,3000,4,4,90,90.6,284.0
Intel Xeon processor 5160,8.0,3000,4,4,80,80.0,275.0
Intel Xeon processor 5160,8.0,3000,4,4,70,69.6,265.0
Intel Xeon processor 5160,8.0,3000,4,4,60,59.9,255.0
Intel Xeon processor 5160,8.0,3000,4,4,50,49.9,245.0
Intel Xeon processor 5160,8.0,3000,4,4,40,39.9,234.0
Intel Xeon processor 5160,8.0,3000,4,4,30,29.7,223.0
Intel Xeon processor 5160,8.0,3000,4,4,20,20.5,213.0
Intel Xeon processor 5160,8.0,3000,4,4,10,10.1,202.0
Intel Xeon processor 5160,8.0,3000,4,4,0,0.0,191.0
Intel Xeon E5-2650L,32.0,1800,16,32,100,99.7,170.0
Intel Xeon E5-2650L,32.0,1800,16,32,90,90.3,155.0
Intel Xeon E5-2650L,32.0,1800,16,32,80,79.5,139.0
Intel Xeon E5-2650L,32.0,1800,16,32,70,69.8,126.0
Intel Xeon E5-2650L,32.0,1800,16,32,60,60.0,113.0
Intel Xeon E5-2650L,32.0,1800,16,32,50,49.9,106.0
Intel Xeon E5-2650L,32.0,1800,16,32,40,39.8,98.3
Intel Xeon E5-2650L,32.0,1800,16,32,30,30.0,90.7
Intel Xeon E5-2650L,32.0,1800,16,32,20,20.0,82.9
Intel Xeon E5-2650L,32.0,1800,16,32,10,10.0,74.4
Intel Xeon E5-2650L,32.0,1800,16,32,0,0.0,55.3
Intel Xeon E5440,16.0,2830,8,8,100,99.7,265.0
Intel Xeon E5440,16.0,2830,8,8,90,89.5,259.0
Intel Xeon E5440,16.0,2830,8,8,80,79.7,252.0
Intel Xeon E5440,16.0,2830,8,8,70,70.0,245.0
Intel Xeon E5440,16.0,2830,8,8,60,59.8,235.0
Intel Xeon E5440,16.0,2830,8,8,50,50.2,224.0
Intel Xeon E5440,16.0,2830,8,8,40,40.3,212.0
Intel Xeon E5440,16.0,2830,8,8,30,30.0,200.0
Intel Xeon E5440,16.0,2830,8,8,20,20.1,191.0
Intel Xeon E5440,16.0,2830,8,8,10,10.1,179.0
Intel Xeon E5440,16.0,2830,8,8,0,0.0,166.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,100,99.8,469.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,90,90.1,421.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,80,79.9,357.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,70,70.1,301.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,60,60.1,261.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,50,50.0,232.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,40,40.0,202.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,30,30.0,176.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,20,20.0,151.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,10,10.0,125.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,0,0.0,55.0
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,100,100.0,70.5
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,90,89.7,57.4
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,80,79.8,49.6
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,70,69.4,43.7
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,60,60.2,39.4
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,50,50.1,35.0
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,40,40.0,30.7
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,30,30.1,27.7
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,20,20.0,24.9
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,10,10.0,21.8
Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),16.0,3200,8,16,0,0.0,17.9
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,100,99.5,546.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,90,90.1,510.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,80,79.9,470.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,70,70.0,430.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,60,60.0,391.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,50,50.0,336.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,40,40.0,287.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,30,30.0,260.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,20,20.0,232.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,10,10.0,200.0
AMD EPYC 7763 2.45 GHz,256.0,2450,128,256,0,0.0,120.0
Intel Xeon 3070,4.0,2666,2,2,100,99.5,131.0
Intel Xeon 3070,4.0,2666,2,2,90,89.9,129.0
Intel Xeon 3070,4.0,2666,2,2,80,79.9,124.0
Intel Xeon 3070,4.0,2666,2,2,70,69.5,120.0
Intel Xeon 3070,4.0,2666,2,2,60,60.0,116.0
Intel Xeon 3070,4.0,2666,2,2,50,49.7,111.0
Intel Xeon 3070,4.0,2666,2,2,40,40.3,106.0
Intel Xeon 3070,4.0,2666,2,2,30,30.5,102.0
Intel Xeon 3070,4.0,2666,2,2,20,20.2,97.6
Intel Xeon 3070,4.0,2666,2,2,10,9.8,94.2
Intel Xeon 3070,4.0,2666,2,2,0,0.0,90.8
Intel Xeon L5430,8.0,2667,8,8,100,99.8,231.0
Intel Xeon L5430,8.0,2667,8,8,90,89.6,225.0
Intel Xeon L5430,8.0,2667,8,8,80,79.6,218.0
Intel Xeon L5430,8.0,2667,8,8,70,70.4,210.0
Intel Xeon L5430,8.0,2667,8,8,60,59.8,200.0
Intel Xeon L5430,8.0,2667,8,8,50,50.0,191.0
Intel Xeon L5430,8.0,2667,8,8,40,39.6,181.0
Intel Xeon L5430,8.0,2667,8,8,30,29.8,174.0
Intel Xeon L5430,8.0,2667,8,8,20,20.0,167.0
Intel Xeon L5430,8.0,2667,8,8,10,10.0,161.0
Intel Xeon L5430,8.0,2667,8,8,0,0.0,154.0
Intel Xeon E5-2470,16.0,2300,16,32,100,99.8,249.0
Intel Xeon E5-2470,16.0,2300,16,32,90,89.4,212.0
Intel Xeon E5-2470,16.0,2300,16,32,80,79.7,177.0
Intel Xeon E5-2470,16.0,2300,16,32,70,70.1,153.0
Intel Xeon E5-2470,16.0,2300,16,32,60,60.0,132.0
Intel Xeon E5-2470,16.0,2300,16,32,50,49.8,114.0
Intel Xeon E5-2470,16.0,2300,16,32,40,40.0,103.0
Intel Xeon E5-2470,16.0,2300,16,32,30,30.0,93.9
Intel Xeon E5-2470,16.0,2300,16,32,20,20.0,84.5
Intel Xeon E5-2470,16.0,2300,16,32,10,9.9,75.1
Intel Xeon E5-2470,16.0,2300,16,32,0,0.0,53.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,100,99.8,923.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,90,90.0,822.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,80,80.0,689.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,70,70.0,575.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,60,59.9,496.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,50,50.0,430.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,40,40.0,374.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,30,30.0,326.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,20,20.0,280.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,10,10.0,232.0
Intel Xeon Platinum 8180 2.50 GHz,384.0,2500,112,224,0,0.0,85.6
Intel Xeon Gold 5218,384.0,2300,32,64,100,99.7,367.0
Intel Xeon Gold 5218,384.0,2300,32,64,90,90.1,332.0
Intel Xeon Gold 5218,384.0,2300,32,64,80,79.9,289.0
Intel Xeon Gold 5218,384.0,2300,32,64,70,70.0,254.0
Intel Xeon Gold 5218,384.0,2300,32,64,60,59.9,232.0
Intel Xeon Gold 5218,384.0,2300,32,64,50,50.0,215.0
Intel Xeon Gold 5218,384.0,2300,32,64,40,40.0,198.0
Intel Xeon Gold 5218,384.0,2300,32,64,30,30.1,182.0
Intel Xeon Gold 5218,384.0,2300,32,64,20,20.0,166.0
Intel Xeon Gold 5218,384.0,2300,32,64,10,10.0,151.0
Intel Xeon Gold 5218,384.0,2300,32,64,0,0.0,114.0
Intel Xeon L5410,8.0,2333,8,8,100,99.6,186.0
Intel Xeon L5410,8.0,2333,8,8,90,90.2,182.0
Intel Xeon L5410,8.0,2333,8,8,80,79.5,176.0
Intel Xeon L5410,8.0,2333,8,8,70,69.5,170.0
Intel Xeon L5410,8.0,2333,8,8,60,60.0,164.0
Intel Xeon L5410,8.0,2333,8,8,50,50.2,156.0
Intel Xeon L5410,8.0,2333,8,8,40,39.8,147.0
Intel Xeon L5410,8.0,2333,8,8,30,29.9,138.0
Intel Xeon L5410,8.0,2333,8,8,20,20.1,128.0
Intel Xeon L5410,8.0,2333,8,8,10,10.0,117.0
Intel Xeon L5410,8.0,2333,8,8,0,0.0,106.0
Intel Xeon L5420,8.0,2500,8,8,100,99.3,175.0
Intel Xeon L5420,8.0,2500,8,8,90,90.5,171.0
Intel Xeon L5420,8.0,2500,8,8,80,80.1,166.0
Intel Xeon L5420,8.0,2500,8,8,70,69.8,161.0
Intel Xeon L5420,8.0,2500,8,8,60,60.3,156.0
Intel Xeon L5420,8.0,2500,8,8,50,50.2,149.0
Intel Xeon L5420,8.0,2500,8,8,40,40.1,140.0
Intel Xeon L5420,8.0,2500,8,8,30,29.8,131.0
Intel Xeon L5420,8.0,2500,8,8,20,19.9,121.0
Intel Xeon L5420,8.0,2500,8,8,10,10.2,111.0
Intel Xeon L5420,8.0,2500,8,8,0,0.0,102.0
Intel Xeon E-2176G,16.0,3700,6,12,100,100.3,73.9
Intel Xeon E-2176G,16.0,3700,6,12,90,89.7,62.1
Intel Xeon E-2176G,16.0,3700,6,12,80,80.0,51.6
Intel Xeon E-2176G,16.0,3700,6,12,70,70.0,43.3
Intel Xeon E-2176G,16.0,3700,6,12,60,60.2,36.8
Intel Xeon E-2176G,16.0,3700,6,12,50,49.7,31.2
Intel Xeon E-2176G,16.0,3700,6,12,40,40.0,26.9
Intel Xeon E-2176G,16.0,3700,6,12,30,30.1,23.5
Intel Xeon E-2176G,16.0,3700,6,12,20,20.0,20.5
Intel Xeon E-2176G,16.0,3700,6,12,10,9.9,17.9
Intel Xeon E-2176G,16.0,3700,6,12,0,0.0,12.8
Intel Xeon E3-1230 v6,16.0,3500,4,8,100,99.9,51.2
Intel Xeon E3-1230 v6,16.0,3500,4,8,90,89.9,47.1
Intel Xeon E3-1230 v6,16.0,3500,4,8,80,80.4,41.0
Intel Xeon E3-1230 v6,16.0,3500,4,8,70,70.2,34.8
Intel Xeon E3-1230 v6,16.0,3500,4,8,60,59.8,29.7
Intel Xeon E3-1230 v6,16.0,3500,4,8,50,49.7,26.1
Intel Xeon E3-1230 v6,16.0,3500,4,8,40,39.8,23.4
Intel Xeon E3-1230 v6,16.0,3500,4,8,30,30.1,21.4
Intel Xeon E3-1230 v6,16.0,3500,4,8,20,19.9,19.4
Intel Xeon E3-1230 v6,16.0,3500,4,8,10,9.9,16.7
Intel Xeon E3-1230 v6,16.0,3500,4,8,0,0.0,12.4
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,100,99.9,562.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,90,90.4,483.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,80,79.8,421.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,70,70.1,377.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,60,60.1,340.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,50,50.1,315.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,40,40.2,287.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,30,30.0,253.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,20,20.0,215.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,10,10.0,181.0
Intel Xeon E5-4669 v4 2.20 GHz,256.0,2200,88,176,0,0.0,86.4
Intel Xeon Platinum 8280L,384.0,2700,112,224,100,99.8,808.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,90,90.1,668.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,80,79.9,581.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,70,70.0,512.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,60,60.1,453.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,50,50.0,402.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,40,40.0,359.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,30,30.0,320.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,20,20.0,280.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,10,10.0,237.0
Intel Xeon Platinum 8280L,384.0,2700,112,224,0,0.0,120.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,100,99.9,915.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,90,89.8,735.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,80,79.8,624.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,70,70.0,546.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,60,60.1,475.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,50,49.9,410.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,40,40.0,364.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,30,30.2,324.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,20,20.1,282.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,10,10.0,238.0
Intel Xeon Platinum 8280L 2.70GHz,384.0,2700,112,224,0,0.0,94.2
Intel Xeon E5-2665,128.0,2400,16,32,100,100.0,347.0
Intel Xeon E5-2665,128.0,2400,16,32,90,90.1,330.0
Intel Xeon E5-2665,128.0,2400,16,32,80,80.1,310.0
Intel Xeon E5-2665,128.0,2400,16,32,70,70.1,286.0
Intel Xeon E5-2665,128.0,2400,16,32,60,60.2,250.0
Intel Xeon E5-2665,128.0,2400,16,32,50,50.3,215.0
Intel Xeon E5-2665,128.0,2400,16,32,40,39.8,186.0
Intel Xeon E5-2665,128.0,2400,16,32,30,29.9,166.0
Intel Xeon E5-2665,128.0,2400,16,32,20,19.9,149.0
Intel Xeon E5-2665,128.0,2400,16,32,10,9.9,136.0
Intel Xeon E5-2665,128.0,2400,16,32,0,0.0,115.0
Intel Xeon X3480,8.0,3067,4,8,100,99.7,124.0
Intel Xeon X3480,8.0,3067,4,8,90,89.6,114.0
Intel Xeon X3480,8.0,3067,4,8,80,80.0,107.0
Intel Xeon X3480,8.0,3067,4,8,70,69.7,94.6
Intel Xeon X3480,8.0,3067,4,8,60,59.8,84.5
Intel Xeon X3480,8.0,3067,4,8,50,49.8,76.5
Intel Xeon X3480,8.0,3067,4,8,40,40.0,70.0
Intel Xeon X3480,8.0,3067,4,8,30,30.2,64.1
Intel Xeon X3480,8.0,3067,4,8,20,20.1,58.4
Intel Xeon X3480,8.0,3067,4,8,10,9.9,52.0
Intel Xeon X3480,8.0,3067,4,8,0,0.0,43.5
Intel Xeon L5408,32.0,2133,8,8,100,99.2,296.0
Intel Xeon L5408,32.0,2133,8,8,90,90.1,291.0
Intel Xeon L5408,32.0,2133,8,8,80,79.8,286.0
Intel Xeon L5408,32.0,2133,8,8,70,70.1,280.0
Intel Xeon L5408,32.0,2133,8,8,60,59.8,273.0
Intel Xeon L5408,32.0,2133,8,8,50,49.8,267.0
Intel Xeon L5408,32.0,2133,8,8,40,40.1,259.0
Intel Xeon L5408,32.0,2133,8,8,30,29.8,251.0
Intel Xeon L5408,32.0,2133,8,8,20,19.8,243.0
Intel Xeon L5408,32.0,2133,8,8,10,9.9,235.0
Intel Xeon L5408,32.0,2133,8,8,0,0.0,225.0
